m.z,r.t,beta,t.score,p.value,conf.low,conf.high,mode
85.02965565,26.35675378,0.194363265753785,1.6177220154776,0.106828707225693,-0.0421233527884716,0.430849884296041,negative
87.00887596,159.3062312,0.0145565994157364,0.120013175162207,0.904557268965297,-0.224184552249519,0.253297751080992,negative
87.00894226,25.97310346,0.0306687612533651,0.249369155461876,0.803254870194464,-0.211406149214543,0.272743671721273,negative
87.9728756,17.91550247,-0.0800479553572061,-0.749694335147293,0.454057208416114,-0.29021387561172,0.130117964897307,negative
88.0406022,24.71106313,-0.220091240678441,-1.78494591585261,0.0753335649910967,-0.462793588076506,0.0226111067196247,negative
89.01479779,282.7259782,0.00144277504516701,0.0119826110284166,0.990447871971918,-0.235554547637963,0.238440097728297,negative
89.02463145,20.39716283,-0.0587054677360673,-0.605516723230611,0.545317597208167,-0.24953636411458,0.132125428642446,negative
89.04308593,26.6889785,0.0916058518186259,0.747601693590029,0.455316833965529,-0.149578551922417,0.332790255559669,negative
89.1758168,224.0482627,0.0694617340043894,0.592375613120878,0.554068771696569,-0.161343008895303,0.300266476904081,negative
89.96992678,21.56350716,-0.0862006356634678,-0.786939316898699,0.431971282603687,-0.301808949962107,0.129407678635171,negative
90.01003861,291.8878538,0.101305972545072,0.833297675830708,0.405374668138436,-0.137987669290054,0.340599614380198,negative
90.01900793,27.27807931,-0.0247853307789292,-0.207114357651771,0.836068451546567,-0.260334074713601,0.210763413155742,negative
90.02799268,24.13866101,-0.0855070406334429,-0.910951969701344,0.363090502475022,-0.27026479559179,0.0992507143249046,negative
90.9360066,76.44666139,-0.0266519106682197,-0.233922845576381,0.815212820633331,-0.250911999728359,0.19760817839192,negative
91.02220762,243.9363387,0.0447648513246419,0.378597953292901,0.70526831150803,-0.18796664634235,0.277496348991634,negative
92.03466914,27.15176007,-0.0190597008765777,-0.161913022326075,0.871489075458576,-0.250762126681358,0.212642724928202,negative
92.9281764,23.40584596,-0.00950726069814844,-0.08083782347867,0.935627664834436,-0.240999838303115,0.221985316906818,negative
93.00963565,80.35810083,0.0506975785769604,0.416207407755323,0.677571489544999,-0.189060743770155,0.290455900924076,negative
93.00970517,288.3918571,-0.0817821002331324,-0.708086643123304,0.479470145747601,-0.309118059716847,0.145553859250582,negative
93.03476237,25.87203754,-0.194101252132017,-1.69246732106049,0.0916497636361195,-0.419839071169043,0.0316365669050096,negative
93.04610125,277.0523737,0.217624231361578,1.91646163215976,0.0563063857529363,-0.00588908420269962,0.441137546925856,negative
94.0049392,287.2349735,0.147729627862142,1.30621269426972,0.19253344321563,-0.0748830958801064,0.370342351604391,negative
94.03007567,274.1657562,0.0778455010332823,0.679389095218169,0.497442750835292,-0.147688085399547,0.303379087466112,negative
94.04136165,280.9075166,-0.0189181479821956,-0.174378769663461,0.861691603435356,-0.232459156171802,0.194622860207411,negative
94.11320513,255.8962829,-0.175332677390884,-1.4696372780027,0.142763031540574,-0.410160193760807,0.0594948389790383,negative
94.92524537,19.58820895,-0.000678537918751393,-0.00577327195891136,0.995397660020651,-0.232017288629935,0.230660212792433,negative
94.98075403,168.220799,-0.120109563067599,-1.16657392627252,0.244357692773296,-0.322766559338093,0.0825474332028941,negative
94.98108643,289.9986493,-0.0911401318539521,-0.83792996499628,0.402772199144132,-0.305231033319628,0.122950769611724,negative
95.01401806,181.6772829,-0.127692975071853,-1.07013222154386,0.285465252000162,-0.362562053884668,0.107176103740962,negative
95.01405508,26.67944459,0.0823652930455864,0.700070117076151,0.484454572863727,-0.14921360748486,0.313944193576033,negative
95.02533638,277.404079,-0.157141148897221,-1.26581296830095,0.206613815409776,-0.401493579300486,0.0872112815060442,negative
95.07026019,296.2765533,-0.0881103269103424,-0.790514281151273,0.429884777988641,-0.3074985810546,0.131277927233915,negative
95.12062975,255.9585718,-0.0990704683199953,-0.975538322764795,0.330120593180127,-0.298962812409801,0.10082187576981,negative
95.67332895,272.8101743,-0.0940176828457186,-0.888726570639246,0.374899521252461,-0.302244978330436,0.114209612638999,negative
95.952428,121.3884256,0.0787134813544062,0.677632685622068,0.498554342907841,-0.149925909572747,0.30735287228156,negative
95.95256921,286.6116026,-0.0147448534816979,-0.128025597647678,0.898219005801702,-0.241438803126382,0.211949096162986,negative
96.00938643,278.1839394,0.229275058623228,1.91491165222431,0.0565046731608395,-0.00639496807207274,0.464945085318529,negative
96.02048508,285.9359699,0.137580723930711,1.14653415235775,0.252535883882114,-0.0986121954838533,0.373773643345275,negative
96.0457211,283.5651516,0.0365860977128682,0.300816909948016,0.763773446345863,-0.202806172812423,0.275978368238159,negative
96.05691181,273.2230118,-0.0733763864962076,-0.609520554806907,0.542665062480133,-0.310330495639934,0.163577722647518,negative
96.27650844,271.7726987,-0.1156075565384,-1.08564338433195,0.278554221505828,-0.325209503088724,0.093994390011924,negative
96.92234709,19.74176032,-0.0147062374417321,-0.124567942082462,0.900953423605492,-0.247082393603219,0.217669918719755,negative
97.00463549,287.462787,-0.0923303461233105,-0.782254293779331,0.434714575544149,-0.32465365666975,0.139992964423129,negative
97.0297075,278.3833554,0.201238566445678,1.77959208732738,0.0762082847653942,-0.0213418899166602,0.423819022808015,negative
97.51940019,254.7957184,-0.106976218926234,-1.00214533033735,0.317123498954577,-0.317089166943642,0.103136729091173,negative
97.95962338,124.5229304,-0.0131756670436087,-0.108394096121203,0.913759356929154,-0.25243190128461,0.226080567197393,negative
98.0250034,282.7453614,-0.0857578313379284,-0.711705304253501,0.477229423344747,-0.322933354409552,0.151417691733695,negative
98.03609773,83.38974501,0.0262114416687645,0.219021922744813,0.826789738352179,-0.209347503518247,0.261770386855776,negative
98.03630887,281.5214434,0.12161937580795,1.09955805390191,0.272452657084041,-0.0960918814735995,0.339330633089499,negative
98.94930562,286.9917809,-0.0451096395609545,-0.411141256850675,0.6812779383663,-0.261070265459794,0.170850986337885,negative
98.95599949,133.8976032,0.129701087382771,1.06572577926381,0.287449627191778,-0.109847947556847,0.36925012232239,negative
98.95603877,13.02843337,-0.0698333315886667,-0.564684177543295,0.572732768354276,-0.313251742228013,0.17358507905068,negative
98.96448784,12.37756056,-0.0398940587873395,-0.324478044746722,0.745814167941872,-0.281896187772592,0.202108070197913,negative
98.97207864,113.8558607,-0.151478764194372,-1.23498861589408,0.217851906863205,-0.392905342225451,0.0899478138367072,negative
99.00654479,35.80273031,0.258849795301597,2.18500178261379,0.0297030293718342,0.0256692519557619,0.492030338647431,negative
99.00905267,22.67772887,-0.0353884791019379,-0.303444862948637,0.761772256229309,-0.264939055856786,0.19416209765291,negative
99.00905611,280.169221,-0.157400587386725,-1.2780337135325,0.20227746637548,-0.399816049985878,0.0850148752124284,negative
99.02024637,284.482531,0.0798611030210368,0.661390201112285,0.508896445912841,-0.15780860226755,0.317530808309623,negative
99.92589069,153.9494746,0.047867592736756,0.415480709539985,0.67810267037652,-0.178903139508913,0.274638324982425,negative
99.92604284,285.6083451,0.105135132593846,0.861313450702089,0.389789491955969,-0.1351256664082,0.345395931595891,negative
100.0043406,282.2125144,-0.159455470640194,-1.37659028141592,0.169719437121872,-0.387453453246068,0.0685425119656805,negative
100.0308274,22.87477142,-0.233099017131786,-2.00359603615153,0.0460597534416011,-0.462094311535325,-0.00410372272824652,negative
100.0405695,155.0237039,0.0423963473551847,0.387758588013625,0.698484137648621,-0.172814073160729,0.257606767871098,negative
100.0407103,279.6706541,0.0466702156819629,0.40114983766488,0.688610405718514,-0.182326612410428,0.275667043774354,negative
100.9648216,99.73730177,-0.157196557786473,-1.29394881633806,0.196730689272206,-0.396320033075926,0.0819269175029808,negative
100.9677188,125.8100818,0.0724980920411222,0.61094406245715,0.541723549998512,-0.161074246262778,0.306070430345022,negative
100.9677499,11.44654786,-0.151569651359846,-1.37094433749555,0.17147091904188,-0.369184592058153,0.0660452893384611,negative
100.9857335,153.4618366,-0.0554312725626011,-0.532757759963197,0.594616418443553,-0.260227213417884,0.149364668292682,negative
100.9995054,289.5454367,-0.217694099664265,-1.94060365045193,0.0532923557558534,-0.438497671179439,0.00310947185090901,negative
101.0609347,261.6395265,-0.313306212857257,-2.84463040484144,0.0047684645018386,-0.530096309520326,-0.0965161161941878,negative
101.0610111,25.35205348,0.0562248217560625,0.471827458729524,0.637410975445964,-0.1783282663828,0.290777909894925,negative
101.980981,133.4966386,-0.130261347679058,-1.28075845242424,0.201319789714593,-0.330452378589194,0.0699296832310784,negative
102.010046,285.0687863,0.0237685329498473,0.199537989198558,0.841984219701344,-0.210693790911019,0.258230856810714,negative
102.0198507,12.19070574,-0.067018775362514,-0.607358068173131,0.544096904839122,-0.284212844703074,0.150175293978046,negative
102.0198991,281.6246734,0.0919852461526956,0.761501772813346,0.446987075051287,-0.145777350877916,0.329747843183307,negative
102.0279393,22.8287432,-0.16418057250549,-1.41915557608792,0.156946401618799,-0.391893683940103,0.0635325389291221,negative
102.0463534,198.8902412,-0.00501785858662896,-0.0401858401576002,0.967973102717487,-0.250795088479776,0.240759371306518,negative
102.056182,163.9858077,-0.0584963321430784,-0.473680042146727,0.636090731870904,-0.301571071432672,0.184578407146515,negative
102.9570206,27.38112297,0.0733828672543698,0.622470527323716,0.534130223618717,-0.15866210508007,0.305427839588809,negative
103.0037648,134.5536519,0.198092471637159,1.62647849193452,0.104953036037524,-0.0416339627096604,0.437818905983979,negative
103.0039524,18.18630077,-0.0926304370007229,-0.766194350854582,0.444194799399765,-0.330594320020214,0.145333446018769,negative
103.0177842,284.5618311,0.13516260196103,1.13456583912034,0.257510616574801,-0.0993267466080636,0.369651950530123,negative
103.0305009,281.6141748,0.0137847134326457,0.114379663961266,0.90901737091185,-0.223431956787152,0.251001383652444,negative
103.0403184,20.47401129,0.0688669529485555,0.618142893185594,0.536974807897602,-0.150422764016065,0.288156669913176,negative
103.9204241,19.34186357,0.0925054629091563,0.779971638650832,0.436054829007565,-0.140939683715262,0.325950609533575,negative
103.9603804,27.08882459,-0.245073651091606,-2.28826996189141,0.0228538677021961,-0.455880948693708,-0.0342663534895036,negative
104.0257738,285.5718031,0.109281926795575,0.89627620199599,0.370861679267551,-0.130713385068376,0.349277238659527,negative
104.035467,23.15802017,-0.000220912277036232,-0.00203214463561959,0.998380005957742,-0.214195164185731,0.213753339631658,negative
104.0436665,24.87002666,0.101929111538898,0.971555475577403,0.332095572238373,-0.104574149666457,0.308432372744252,negative
104.9540593,27.15971518,0.0601865810373292,0.497391811531994,0.619296292868137,-0.177989048533077,0.298362210607736,negative
105.0195874,18.32874186,-0.111367457289913,-0.962487740028169,0.336620564835924,-0.339117977435928,0.116383062856101,negative
105.0336934,282.543844,0.124983144624458,1.03007266601198,0.303849266732879,-0.11384189818963,0.363808187438546,negative
105.0380242,27.36467893,-0.0420312833264044,-0.355284165803309,0.722639510694856,-0.274890309899148,0.190827743246339,negative
105.0461551,273.8399847,0.00871904944772709,0.0733672040750624,0.941565379090926,-0.225198847809585,0.24263694670504,negative
106.0054865,279.2959476,0.0565048779339113,0.467097443108151,0.640787064032452,-0.181603529764966,0.294613285632789,negative
106.0413355,291.0257052,-0.127892428527972,-1.05737122749585,0.29123761003671,-0.365967336641392,0.110182479585447,negative
