m.z,p.value,t.score,r.t
85.02965565,0.602387771699899,-0.521551391821257,26.35675378
87.00887596,0.919144013650719,0.101602027559057,159.3062312
87.00894226,0.169642416220488,-1.37683956577678,25.97310346
87.9728756,0.881679669547269,-0.148973793092297,17.91550247
88.0406022,0.711193598056287,-0.370623083973198,24.71106313
89.01479779,0.79802889309264,0.25613821946159,282.7259782
89.02463145,0.450821031167388,0.755085808356672,20.39716283
89.04308593,0.438275453902621,-0.776198506178047,26.6889785
89.1758168,0.351471674657816,0.933267844488931,224.0482627
89.96992678,0.552688985113313,-0.594440701103828,21.56350716
90.01003861,0.933936377393486,0.0829665511912241,291.8878538
90.01900793,0.999950551239762,-6.20292179440172e-5,27.27807931
90.02799268,0.542174222550116,0.610262519274524,24.13866101
90.9360066,0.719741617943682,0.359159632958393,76.44666139
91.02220762,0.0635563361835426,-1.86253658924273,243.9363387
92.03466914,0.824943885824635,-0.221394409893161,27.15176007
92.9281764,0.394198344916676,-0.853320223273519,23.40584596
93.00963565,0.832899639050172,-0.211177563123249,80.35810083
93.00970517,0.860354910919447,-0.176081567693288,288.3918571
93.03476237,0.158527622902594,1.41374678933282,25.87203754
93.04610125,0.302817195016127,-1.03227776083563,277.0523737
94.0049392,0.645810318546342,0.460078998607806,287.2349735
94.03007567,0.504278948579105,-0.668620225755468,274.1657562
94.04136165,0.133658804614835,-1.50411615178858,280.9075166
94.11320513,0.286806603060347,1.06715139074481,255.8962829
94.92524537,0.45423723256639,-0.749395056119263,19.58820895
94.98075403,0.309318145680331,1.01847061223361,168.220799
94.98108643,0.430308035067478,-0.789788266265445,289.9986493
95.01401806,0.793299346472067,0.262274429025826,181.6772829
95.01405508,0.579801232953946,0.554310242040034,26.67944459
95.02533638,0.87507324548325,0.157359130118919,277.404079
95.07026019,0.436655291673625,0.778950278863083,296.2765533
95.12062975,0.777050331278128,0.283433496411331,255.9585718
95.67332895,0.0658927089089134,1.84625010792075,272.81017430000003
95.952428,0.0421959347001984,-2.04076022274584,121.3884256
95.95256921,0.725968574192566,-0.350838669597188,286.6116026
96.00938643,0.0547073414958816,-1.92913099407175,278.1839394
96.02048508,0.5953286056779,-0.531728004068827,285.9359699
96.0457211,0.762130103509108,0.302974785809743,283.5651516
96.05691181,0.443796210047681,0.766865580738155,273.2230118
96.27650844,0.351382733524263,0.93344046229099,271.7726987
96.92234709,0.429678792730065,-0.790867759614837,19.74176032
97.00463549,0.999002220336303,0.00125162912272099,287.462787
97.0297075,0.212237991517622,-1.25023852548601,278.3833554
97.51940019,0.31533997869794,1.00585202444611,254.7957184
97.95962338,0.697011266871054,0.389751690399265,124.5229304
98.0250034,0.901191192373964,-0.124267356050173,282.7453614
98.03609773,0.686358043781253,-0.404214649341831,83.38974501
98.03630887,0.875218506572736,0.157174637293791,281.5214434
98.94930562,0.0915152552951108,1.693172859665,286.9917809
98.95599949,0.774276684673622,-0.287057761086398,133.8976032
98.95603877,0.665627462247847,-0.43260701324479,13.02843337
98.96448784,0.836580960532636,-0.206457517672111,12.37756056
98.97207864,0.885862736093621,-0.143669818359191,113.8558607
99.00654479,0.118342383877091,-1.56649505397815,35.80273031
99.00905267,0.778344353246527,-0.281743905390812,22.67772887
99.00905611,0.874658147672974,-0.157886366107593,280.169221
99.02024637,0.579829353103397,0.554269091813911,284.482531
99.92589069,0.164412257491509,-1.39397094241079,153.9494746
99.92604284,0.90925989508209,0.114073440066193,285.6083451
100.0043406,0.357350981143769,-0.921918254295376,282.2125144
100.0308274,0.746109504893769,0.324087501043053,22.87477142
100.0405695,0.100789207541231,1.64637303351566,155.0237039
100.0407103,0.24848377775198,-1.15640542428471,279.6706541
100.9648216,0.257423578670541,1.13477384244208,99.73730177
100.9677188,0.568701563484604,0.570627839925562,125.8100818
100.9677499,0.599853824644361,-0.525198090366268,11.44654786
100.9857335,0.179907187770077,-1.34434100815679,153.4618366
100.9995054,0.923794579099883,0.0957397174147197,289.5454367
101.0609347,0.591834473407937,0.536785637303663,261.6395265
101.0610111,0.955874088835619,-0.0553805562996597,25.35205348
101.980981,0.235240938294091,-1.18947977487755,133.4966386
102.010046,0.538163626585969,0.616337709636541,285.0687863
102.0198507,0.464302977670087,0.732766681574338,12.19070574
102.0198991,0.351454248614351,0.933301662929083,281.6246734
102.0279393,0.082484876761161,-1.74258433561979,22.8287432
102.0463534,0.535342336229739,-0.620625044838558,198.8902412
102.056182,0.452452545792744,-0.752364966317858,163.9858077
102.9570206,0.623297086590458,-0.491718170240073,27.38112297
103.0037648,0.611033741884412,0.509160442263374,134.5536519
103.0039524,0.774191003223905,-0.287169779211547,18.18630077
