m.z,r.t,beta,t.score,p.value,conf.low,conf.high,mode
85.0043291456671,290.899226182256,-0.239071973992119,-1.28601344725771,0.200759847556692,-0.606910076276441,0.128766128292202,negative
85.0043673441328,94.1143719662354,-0.270246527585102,-1.47935593456318,0.141502112419906,-0.631707156436689,0.0912141012664856,negative
85.0294892329725,271.273469354324,0.0186640208488383,0.0997803826832405,0.920674790433752,-0.351448349952528,0.388776391650204,negative
85.0295007766,18.6458309442519,0.223970688489168,1.17493838877445,0.242200433057741,-0.153210172027167,0.601151549005502,negative
85.0295046671763,201.226029300302,0.0592191432722483,0.308068311310601,0.758531107791713,-0.321135434732462,0.439573721276958,negative
86.0247672014707,198.002668459759,-0.135785377620926,-0.767629317098957,0.444121170799703,-0.485790989115976,0.214220233874124,negative
87.0087519837837,22.5108586653713,0.00985260709815109,0.052683395714335,0.958066301566729,-0.360189342470264,0.379894556666566,negative
87.0199688701109,263.79582177768,0.330161445807806,1.79717541678247,0.07466559093711,-0.0333427633304429,0.693665654946055,negative
87.0200134429486,189.820409886699,-0.0486958698826637,-0.258246529940741,0.796631423781587,-0.421800973236547,0.32440923347122,negative
88.0404065044287,24.1391257787885,0.224587282019139,1.20727961325185,0.229550677461556,-0.143500030396095,0.592674594434373,negative
88.1854720969019,256.131282080314,0.154467479833866,0.852855023959378,0.395332757051366,-0.203905621113875,0.512840580781607,negative
89.0429438049444,15.4213439553042,-0.176178765762731,-0.991818545030252,0.323157270420945,-0.527654133834708,0.175296602309247,negative
89.0429652961791,90.5355781336744,-0.071062159406216,-0.37500795653543,0.708275188307289,-0.446010532882457,0.303886214070025,negative
90.01882139065,24.3915731752418,-0.260733503939154,-1.40635341811554,0.162042302874239,-0.627572861084368,0.106105853206061,negative
90.0188227459105,273.071563402327,0.0821509331683022,0.445513390113193,0.656701374724077,-0.282708261536924,0.447010127873528,negative
90.0188353383801,184.019554584277,-0.0241835716233279,-0.134220820961208,0.893438775716585,-0.380695533577978,0.332328390331322,negative
90.6819579732677,247.8940067467,0.0347920359976979,0.321174421784337,0.748602036554968,-0.17955251564091,0.249136587636306,negative
90.9335916452314,116.224370210168,-0.365890690721293,-1.97055586947043,0.0509328846938807,-0.733288162253938,0.00150678081135208,negative
90.9358508201032,127.655567976496,0.191452772336513,1.03980394574098,0.300391125005037,-0.172867849156168,0.555773393829193,negative
91.0220571741338,187.476272311158,-0.0941197561523977,-0.505025375785438,0.614409433603623,-0.462877499469666,0.27463798716487,negative
91.0286735516909,272.164713542909,0.180805987168292,0.953596933483718,0.342085069077005,-0.194358323584138,0.555970297920722,negative
91.0287290149031,84.2869625940639,-0.0385369879108409,-0.211034309418664,0.833196107975389,-0.399862190574734,0.322788214753052,negative
91.3367952545653,295.738191435149,-0.157021185529615,-0.827219481052301,0.409652173262585,-0.532608619978323,0.218566248919093,negative
92.0345088330322,24.2351207607126,-0.0867207819791257,-0.478259469312125,0.633281377966746,-0.44550486130752,0.272063297349268,negative
92.5518314632795,58.1026614605882,-0.0947156545041755,-0.496749779320749,0.620217594207804,-0.471990315495443,0.282559006487092,negative
92.9114443019774,22.0613054062328,0.163792613267292,0.906599724309118,0.366322021822389,-0.193687827770486,0.52127305430507,negative
92.9280262516512,21.5152889363138,0.126820530861882,0.717583295791437,0.474321817980578,-0.222875579748666,0.476516641472431,negative
92.932919737261,72.4884122057084,-0.0451882857313829,-0.317430022858845,0.751434541207523,-0.326865308356901,0.236488736894136,negative
92.9445825206312,21.5433651055378,0.131365645153916,0.735109556762805,0.463617513546358,-0.2222270545259,0.484958344833733,negative
93.0013547917783,191.007406532433,0.0995992354906284,0.527440309899175,0.598800895438411,-0.274043241644105,0.473241712625362,negative
93.0345757153852,23.2008458535696,0.0260428341663001,0.146543316868341,0.883723047443786,-0.325595151879251,0.377680820211851,negative
93.0346141589141,161.309460386302,-0.0182641393016873,-0.0976318910169175,0.922377314804506,-0.388416961880572,0.351888683277197,negative
94.0047197693692,292.619773155212,0.115602516654438,0.614927289982377,0.539694390015559,-0.256375331130759,0.487580364439635,negative
94.0251596367418,38.6298229461246,-0.169271811884501,-0.962466524308918,0.33763002647603,-0.517266460441848,0.178722836672846,negative
94.9079785943497,22.0238766309717,0.0867644946747447,0.493448450198708,0.622541337544898,-0.261151029925024,0.434680019274514,negative
94.9250971416021,21.5409687892307,0.0793451041472436,0.44921104314809,0.654039092052772,-0.270151746048712,0.428841954343199,negative
94.9421865239451,22.0025786478843,0.062987420604253,0.353605605897602,0.724216216748361,-0.289471281909079,0.415446123117585,negative
94.9865104850622,125.875117027736,0.0356574754091574,0.190554824802512,0.849176281080528,-0.334600308638191,0.405915259456506,negative
95.9522543792346,293.649945671716,-0.000152087976553851,-0.000871708027509936,0.999305834814533,-0.345373235793152,0.345069059840044,negative
95.9523292382047,128.5985263853,0.261582330761966,1.40051036941087,0.163780005620267,-0.107986752063934,0.631151413587867,negative
95.9801523517288,14.4937544265366,-0.0891322124225168,-0.495791086751234,0.620892006062457,-0.444853231244459,0.266588806399425,negative
95.9856112260516,139.625720014882,-0.0392149535868093,-0.257538897034625,0.797176363710472,-0.340503366457237,0.262073459283618,negative
96.0090548201522,250.740559984372,-0.170190410358461,-0.926045314111828,0.356165136134086,-0.53383439058982,0.193453569872897,negative
96.0091479353125,199.375750281847,-0.00687092165082142,-0.0378189335926818,0.969890968063673,-0.366354679929788,0.352612836628145,negative
96.9045040451869,21.1114097496995,-0.249209153319068,-1.33551801833563,0.184076861492501,-0.61843134307262,0.120013036434484,negative
96.9221288394814,22.0113746677311,0.00326585639985812,0.0182751142904301,0.985447836090041,-0.350332745253728,0.356864458053445,negative
96.9519353280066,117.569158294407,-0.225870292640845,-1.21938249521739,0.224941271657244,-0.59238610342678,0.140645518145089,negative
96.960073337231,157.195332698885,-0.0205162943687952,-0.10838737987497,0.913858133600824,-0.395052459566764,0.354019870829174,negative
96.9696506373065,120.938292388055,-0.137093499353093,-0.719140928058517,0.473364952724213,-0.514297605375206,0.24011060666902,negative
96.976705925498,111.591589134084,-0.0942525139338953,-0.504554634836783,0.614739168594694,-0.463874927382264,0.275369899514473,negative
96.9875291274026,106.577737177759,0.188522161670165,1.06836770525685,0.287365403041944,-0.160630385725011,0.53767470906534,negative
97.0043095740122,128.471236476328,0.217297755605389,1.14661425579966,0.253679974792738,-0.157685140845438,0.592280652056216,negative
97.0043807599197,275.6584380439,-0.02691505014291,-0.151195800586126,0.880059290211902,-0.37914722149454,0.32531712120872,negative
97.0294720219458,254.861668823837,-0.0931619172193922,-0.487060431698756,0.627048547703459,-0.471629881192756,0.285306046753972,negative
97.0294926356161,198.141989752277,-0.262157174672929,-1.39363981642597,0.165841418695772,-0.634364364426912,0.110050015081054,negative
97.9313130949752,271.029515891665,-0.131922689424385,-0.699576396128829,0.485461290307889,-0.50505074440263,0.241205365553859,negative
98.0247606683219,14.873099358231,0.22702223656993,1.1935409755865,0.234865006624618,-0.149338769004405,0.603383242144264,negative
98.5236668248204,285.95825262104,-0.146801267708484,-0.768356788612979,0.443690517904821,-0.524843595750339,0.231241060333372,negative
98.9558545978342,121.941611709293,-0.0311502332353311,-0.167348946903317,0.867359594282866,-0.399458845921184,0.337158379450522,negative
98.9668767275582,165.937038064479,0.252095841977073,1.3651017389253,0.174615635954487,-0.113308933111747,0.617500617065893,negative
98.971956184601,123.96408985685,0.00385049437267195,0.0206811642894459,0.983532198491525,-0.364545639715322,0.372246628460666,negative
98.9739106444195,89.1144112545558,-0.0201568751838623,-0.108492801679728,0.913774679253502,-0.387774087871072,0.347460337503348,negative
99.0063868449892,35.1808728555598,0.187869892773932,1.03664651297656,0.301855052295945,-0.170721657711843,0.546461443259707,negative
99.0087570788595,248.206819869986,-0.268353536140969,-1.42564612162664,0.156404637724933,-0.640804533171838,0.1040974608899,negative
99.0087690055343,58.4108685776993,0.443073224286794,2.39808772391108,0.0179243240952068,0.077491905263937,0.808654543309651,negative
99.0087966796811,163.220902597589,-0.173556733844847,-0.90552046653212,0.366891047783259,-0.55279901797237,0.205685550282675,negative
99.019961251685,269.943972686024,0.0917608414994416,0.48080616284444,0.631475077075504,-0.285864314462374,0.469385997461257,negative
99.0199980280042,199.004756919746,-0.113518680301885,-0.592297378463894,0.554696311168028,-0.492747276936797,0.265709916333026,negative
99.0200119462028,69.3256130006636,-0.412104598951471,-2.2130019116661,0.0286697684165715,-0.780572132906505,-0.0436370649964378,negative
99.0451098203311,291.628063749075,-0.0359104564808304,-0.190497354763039,0.84922121666471,-0.408907622406702,0.337086709445041,negative
99.0466173689514,172.954770096355,0.255854342875533,1.3667547786039,0.174098014179254,-0.114549725196831,0.626258410947897,negative
99.141946258299,247.705783066637,-0.0490558956909759,-0.377617679386272,0.70634004780888,-0.306102840564362,0.20799104918241,negative
99.2641216110895,247.457474270246,-0.106096791660494,-0.630784727016157,0.529305954600241,-0.438905466203052,0.226711882882064,negative
99.9257893261656,157.232316997489,-0.342971666968814,-1.84604523180939,0.0671959017245805,-0.710583482788909,0.0246401488512812,negative
100.004055320067,199.122323384218,-0.149411454261852,-0.778157567208507,0.437912166796534,-0.529329483254801,0.230506574731096,negative
100.009750957185,31.5912561972737,0.0879837447522079,0.494266793683981,0.621964965002086,-0.264236702231883,0.440204191736299,negative
100.012126931757,277.985305546392,-0.2919936882193,-1.5463407032492,0.124491187501996,-0.665623767284128,0.0816363908455287,negative
100.030631543871,24.9006412781604,0.450845501254598,2.43519428978827,0.0162613926104546,0.0845195555779777,0.817171446931218,negative
100.040326431552,272.466264672728,0.0769197556893866,0.405074366109073,0.686099039974062,-0.298810952282034,0.452650463660807,negative
100.040355031098,125.756273792292,-0.0476025524380486,-0.252652004099606,0.800942420879604,-0.420406968625896,0.325201863749798,negative
100.925952114491,158.835940809928,-0.155634691319232,-0.837320001244008,0.403973372787437,-0.523415021992513,0.212145639354048,negative
100.933619412344,271.169311701057,0.0179638361315109,0.0969628986427127,0.922907516764277,-0.348614715069376,0.384542387332398,negative
100.94596274399,275.425108859018,-0.0834327379879415,-0.468520208026644,0.640209523186732,-0.435788781015884,0.268923305040001,negative
100.953430986862,247.472540641987,0.207278964128836,1.73165121679668,0.0857449268285053,-0.0295682947926254,0.444126223050297,negative
100.96464136345,129.228344817565,0.0391278667978378,0.227348141178463,0.820515768605773,-0.30141228034348,0.379668013939156,negative
101.024402572695,23.0373864290127,-0.117461800359237,-0.641840381704063,0.522124599202881,-0.479574012313292,0.244650411594817,negative
101.060786247553,24.3691596577624,0.264174002406618,1.51216529580348,0.132956866935715,-0.0814981270210202,0.609846131834256,negative
101.168343433211,58.5780881960799,0.0665260349265813,0.355246379072228,0.722989729146175,-0.304014338794598,0.437066408647761,negative
101.98091667889,80.9018174190383,-0.263388181444591,-1.4602348955492,0.146675660486346,-0.620288648899997,0.093512286010816,negative
101.983153500393,277.470014693704,0.0511897103920657,0.267918583933152,0.789193249410053,-0.326863899318312,0.429243320102443,negative
102.01966965284,241.878032198783,-0.147988739106987,-0.773461034387635,0.440675670778516,-0.526574073282332,0.230596595068357,negative
102.01967679481,198.91827538251,-0.0140679494059812,-0.0746056636868723,0.940644937640678,-0.387174226208748,0.359038327396786,negative
102.02773911867,194.262060328765,-0.0247284882367139,-0.135307740381348,0.892581116147687,-0.386345190257172,0.336888213783744,negative
102.027804327419,274.026977830497,0.096592304708492,0.540948598173133,0.589483183847654,-0.256721075325771,0.449905684742755,negative
102.05604779542,20.7984417265937,-0.0412964070610409,-0.228121349117687,0.819915921571713,-0.399491714824908,0.316898900702826,negative
102.064119748758,194.934362455475,0.0284542794323611,0.15008419669701,0.880934427570023,-0.346679508834599,0.403588067699321,negative
102.429294332006,247.60821256671,0.0241836841606504,0.139819283991501,0.889022545406219,-0.318054879250046,0.366422247571347,negative
102.557676976293,247.727397160602,0.200996734098396,1.47038389887081,0.143911720174038,-0.0694811859730357,0.471474654169828,negative
102.679798594721,247.656721389668,0.35146451350122,2.63821971195731,0.00936818740861256,0.0878653202780934,0.615063706724347,negative
102.68619961528,247.007039868112,0.0385798435856557,0.24018891775302,0.810568049076972,-0.279240031737379,0.35639971890869,negative
102.937555350871,23.3695845425311,0.016327686727177,0.085674592084206,0.931858967522441,-0.360763315242179,0.393418688696533,negative
102.956835948257,24.7435516876118,0.0347318424376932,0.194214330770649,0.846315955768505,-0.319118895146547,0.388582580021933,negative
102.962838923854,73.1731423635251,-0.289904291640028,-1.68040133884859,0.0953181397183108,-0.631266297161906,0.0514577138818508,negative
102.976194792187,23.3420745625505,0.00950152697965949,0.0504155819012361,0.959869807615177,-0.363406882575738,0.382409936535057,negative
103.003644476169,238.119945601067,0.10314241087138,0.566710200748211,0.571903484380527,-0.256979714164923,0.463264535907684,negative
103.003696576081,14.5869911860171,0.230211244332577,1.26489002667002,0.208208790358058,-0.1299088205437,0.590331309208854,negative
103.014946821474,275.043808795784,0.0234473950450045,0.125529727304068,0.900301140389138,-0.346143761381244,0.393038551471253,negative
103.022201808037,160.634113886124,0.0928879050378549,0.524892856947852,0.600565617013825,-0.25726848891583,0.44304429899154,negative
103.040088107732,22.2914776598022,-0.297649427161812,-1.60590516312119,0.110759041365362,-0.664389791736851,0.0690909374132281,negative
103.960266678714,23.973820996731,0.178956146067083,0.963723735523575,0.337001616509653,-0.188467936758773,0.546380228892939,negative
103.981194780089,276.119582668305,0.21105932819966,1.14376337875532,0.254856297539619,-0.154065966115572,0.576184622514892,negative
104.035298333027,21.1934389765081,0.0532098107254831,0.297941971811393,0.766230515688,-0.300163367171554,0.40658298862252,negative
104.043447981322,270.568207256154,0.105171640070689,0.577414419440869,0.564673804608908,-0.255228189637442,0.46557146977882,negative
104.043472264265,21.8635913904949,-0.256784092605736,-1.36922819785832,0.173325670885434,-0.627862631256751,0.114294446045278,negative
104.457390332791,247.711525220522,0.198432498643727,1.53870196765977,0.126345507680021,-0.0567388139165508,0.453603811204005,negative
104.953863981426,23.8636659925937,0.0741052965737547,0.404302818887681,0.686664805644445,-0.288568380924918,0.436778974072427,negative
105.019309645969,19.7645634140751,0.312976344180538,1.77410816638825,0.0784228479914243,-0.0360875858838674,0.662040274244944,negative
105.037818033933,156.045439088382,-0.124964825716905,-0.726472770389452,0.46887540733503,-0.465327559159136,0.215397907725326,negative
105.037831314839,24.6990621753879,-0.163843294001084,-0.898424928329823,0.37064595413296,-0.524688078644389,0.197001490642222,negative
105.960438508442,279.275257769703,0.301768537811829,1.59709810411048,0.112709705096074,-0.0720974179673926,0.675634493591051,negative
107.050253343945,22.3553116194791,0.123534651367559,0.668939792177896,0.504738575509231,-0.241871049510319,0.488940352245437,negative
107.682001166631,281.254776643007,0.206825957524432,1.11009563373794,0.269038917371758,-0.161827409542139,0.575479324591003,negative
107.923291348925,194.4019030202,-0.191027138105564,-1.00923257142891,0.314767123808056,-0.565549166424828,0.1834948902137,negative
