m.z,p.value,t.score,r.t
100.004143465683,0.6849085634608674,0.40667743418922403,16.789180723734
100.004146623481,0.3032214320128785,1.0336131423564376,62.2568726990674
100.004153530792,0.14548755384888318,1.4643736538254408,180.750850202673
100.009835162333,0.9221849961116794,-0.0978701440916768,443.816356789473
100.012240216283,0.8753396043636219,0.1571868470850506,117.606402264299
100.022740885649,0.8019724393474483,0.25130454731967944,234.849663100181
100.030741903671,0.12642309631459053,1.538153237274974,310.80906214367
100.040536693444,0.6903582428885451,-0.3992512090065043,202.570926684761
100.488181210384,0.29852939992582533,1.043736847927179,33.4296230079516
100.73728825347,0.7891715308958963,0.2679340151087808,53.9723617082166
100.82851595199,0.34185710954503723,0.9539674425041741,53.5216940679595
100.925971326592,0.737322429251417,-0.3361143133643913,12.6424407691994
100.925997981507,0.33424452887108536,0.9691736586786123,338.562979046397
100.933581808233,0.6383567644606821,-0.47109455736533934,118.197698710525
100.933676624948,0.8996903803137195,-0.1262971105366915,344.988133850507
100.964713922944,0.2255133670127338,-1.2177355273929176,423.083426606653
100.985685005122,0.3953771871964006,-0.8527087212602585,440.113175487028
1000.01238663179,0.9142760192392735,-0.1078546332302985,193.24096607824401
1002.11800516612,0.0351116235485772,2.129165031595863,266.321943496218
1008.27052848972,0.21372319533710568,1.2494640817055196,193.727554196135
1008.77149685279,0.7033068408402987,0.3816939085474056,194.854417683882
1009.27295984119,0.06275221259971911,1.8769280388999685,193.400200569332
1009.77014533517,0.7203344681074337,0.3587837298233358,190.435098906699
101.010634770933,0.6286072258102264,-0.4848291990987431,442.589079430668
101.024492299965,0.36746859453524106,0.904352574914873,309.595792210944
101.024493838943,0.3304891147453969,-0.9767583200512464,207.532384528203
101.024504765216,0.24560839119802716,1.1663091496092752,69.8489559462256
101.035715004737,0.5858430518605338,-0.5462210627606494,344.399748696975
101.035734127816,0.26469439934636985,-1.1201615263819178,17.5761264681105
101.060879359868,0.5937458793364321,-0.5347258451908447,70.3575164995575
101.079029040968,0.30083223991686714,-1.0387548581196167,53.6315662150988
101.933848241448,0.12138471742477931,-1.5591026270113266,344.246750088182
101.980972640862,0.3225766920451528,-0.992925651479562,442.255092383235
1010.01655908331,0.24610918967328083,1.165066529161828,193.648617775324
1010.27673677329,0.6615444089573373,-0.43877911348567517,191.981404186321
1010.51739439828,0.5004884453411302,0.6755953495239956,193.358673315253
1010.77228566137,0.7551285356629293,0.3125381549630507,190.849050611201
1011.01654629099,0.6614941616504237,0.4388486324242207,194.283353288526
1011.25980738369,0.8718193022386422,-0.16166428679973546,193.268471623878
1011.27719844629,0.6600616368414116,-0.44083148099779657,190.875154379038
1011.51551753836,0.24633321113982562,1.164511249902184,192.814133715096
1011.77371532994,0.12126359034907859,1.5596146601901777,190.910276929978
1012.00685120322,0.4954079099229962,-0.6836432613219127,190.338445394814
1012.27043126295,0.3951890041485723,-0.853049276996517,192.344057832178
1012.51288171957,0.2004539731481201,-1.2867403908559687,193.83187830712
1012.69404871024,0.5441687628763745,-0.6081079189642961,186.184344642082
1012.75903474293,0.33045614525819034,0.9768251561180245,192.398288366658
1013.01610575465,0.019943444497062476,2.356248308771317,193.252314876423
1013.26477470295,0.06975653460267499,1.8284525542578265,192.353376645266
1013.51204103235,0.9758641276757525,0.030312290015822887,193.247159297881
1013.68686562873,0.9186924008606622,0.10227801182505242,189.147891534847
1013.76321151235,0.9611940668217087,0.04874837716088136,192.103773887642
1014.26175805934,9.91120585520621e-4,3.369020495260894,194.639019697199
1014.35266232902,0.11398020284900214,1.5911763983419813,190.347925525608
1014.75613442764,0.9094995625087896,-0.11388973785918992,194.269048896681
1015.02491009122,0.47211515759733025,0.7211289973814001,189.436966491299
1015.68917636649,0.8219712618508624,0.22546196775415078,187.995533218157
1016.34866057122,0.3398718360682548,0.9579116820214664,187.180878323094
1017.00723549329,0.9992599007744233,9.293488149655341e-4,186.291604381382
1017.68105049727,0.7411011935355014,0.33109574429182753,189.525138962108
1017.99597194503,0.14948373224652162,-1.4498734814278254,188.522224503809
1018.34565361459,0.7590410022183278,-0.3073816692907586,189.261812340014
1018.69323893769,0.8874401304069732,0.14181990901426098,187.403164293558
1019.01619609061,0.6129738104693847,0.5070477131878832,189.09152812845701
1019.33956257328,0.25911889868497767,-1.1333938127775685,188.745139518554
102.019765521385,0.13421475725073687,1.5070141112576079,277.941419119187
102.027840531794,0.025852895200856506,2.254065918260794,116.128007420634
102.027852585376,0.7309019926474869,0.3446609416409933,309.718133738509
102.038261281459,0.8559998104977393,-0.18182666248040272,204.649330178154
102.046365488569,0.04707991315450034,2.0044837429642417,308.422157924976
102.056146365999,0.7890951499196228,-0.26803346015844853,329.01710572395
102.326244869283,0.0888884854787169,-1.7140290773071802,194.315695957762
102.748423846727,0.5960886266434431,0.531331829909845,444.613794449754
102.95691425368,0.03742186342440293,2.1025161598942272,16.249681119585
102.956922097082,0.7993085805155858,-0.2547592106762491,202.294217504431
102.956923720459,0.7466194752177204,0.3237819406067044,144.067420266613
102.96286276135,0.23255921709785218,-1.199343478674094,423.30222626737
1020.01199877427,0.02850186738925544,2.2148029365013904,189.795238012093
1020.67660652366,0.9483593277786007,-0.06489147649920023,192.514649371037
1022.02273479738,0.05832233374425639,-1.909975550725841,184.698178476917
1022.52055252996,0.5323175064588375,-0.6261324889519735,190.633686308287
1022.69872928557,0.011278560868451812,-2.570317971062618,163.559308824503
1023.01989831704,0.355040945080053,0.9281418822850768,194.368023323596
1023.36425004523,0.22295926043860156,-1.2245049542016926,163.067557901313
1023.51890048718,0.23448933158042698,1.1943752426277783,191.750531999188
1024.52117081006,0.4333565515220362,0.785880714201219,192.145364955672
1024.69546796262,0.3516001813225823,0.9348217150853199,163.888090113564
1025.01693524964,0.14794990443051614,-1.4554031405439443,187.232078181562
1025.16469181776,0.6845408102864363,0.4071793771236548,46.6823036227211
1025.25526552899,0.7210055505964499,0.35788475777244955,46.9418464948978
1025.36233669699,0.8040128572167724,0.2486604459416719,162.677664220126
1025.51751517218,0.8975551504257798,-0.12900043726275268,188.214743560372
1026.00623657432,0.8275136707908177,0.21832753389509307,191.968826550155
1026.25609885368,0.3885072512078438,-0.8652062800616928,46.9310502298031
1026.51483458021,0.8692440287013837,0.16494181744915767,193.958506736228
1026.6923164521,0.46908428372433664,-0.7260811682501923,163.348415348035
1027.01403876301,0.9827235073718537,-0.02169594875020003,186.711493674597
1027.25469057547,0.5031323392960674,0.6714245933249948,46.9368538100246
1027.35808427542,0.05173741482358726,-1.963234023718272,163.433342505566
1027.51278867089,0.25047114983811586,-1.1543182953049633,192.434815136646
1028.02316336697,0.281440289911963,1.0815481869912213,163.717280682418
1028.63766359775,0.8315155719312364,0.21318308110636952,217.246751632222
1029.02203404876,0.32936860108760835,0.9790322884349906,189.293630238011
1029.69021229087,0.2556844449021627,1.141644295435204,189.950163751595
103.003783916243,0.49578305415260493,0.6830474912931304,210.484860955282
103.003794290101,0.36082193369314153,0.9170111449298525,14.9080329211867
103.003797116103,0.9255608465519358,-0.09361143649163088,315.55294344501
103.015017013751,0.9148100306850826,0.10718015399970908,245.321672054213
103.022279560288,0.3018713023249095,1.0365153545506536,310.175348655057
103.028761684066,0.25807560573466076,1.1358919271996442,317.72558473918
103.040173439143,0.3141868371841365,-1.010356977246978,214.639151432618
103.059498073308,0.5396892666073347,0.6148971525528506,325.851340462676
103.301950020024,0.27166454716948274,-1.1038897588129417,48.1960443541742
1030.01971122057,0.05103792642524462,1.9692227838292098,193.425920506657
1031.0229631033,0.8875000649977459,-0.14174388262199303,192.875344167551
1031.67400377639,0.6319962165166695,-0.4800446604457166,188.34271982505
1032.01983080692,0.06892832637534803,1.8339672064976351,191.602734029741
1032.68591912816,0.667505135748079,0.4305472450058034,188.825705602264
1033.35158306745,0.12750641182107067,1.5337351096133212,192.998319121458
1034.01737843271,0.7334394356745576,0.3412802043294045,191.608739651565
1034.3662414964,0.8935577018301033,0.13406401307403815,186.073520195142
1034.68327403787,0.2575401082347831,1.1371769012464121,192.860295510586
1035.00045076302,0.04370634772327519,-2.0365886036511776,189.085853001384
1035.34781275889,0.006131957924587244,2.785837489893783,187.78178646126
1035.65608478278,0.24589607725354043,1.1655951010228862,227.503067096341
1035.69687688794,0.8848575127121396,-0.14509672281417899,188.706069457752
1036.01550683712,0.15587217099024198,-1.4273020968451882,193.063836987887
1036.3378767403,0.9210933127248084,0.09924770507437818,189.816198766979
1036.66818643866,0.3143872862369942,-1.0099369325816594,221.462782923801
1036.77030955131,0.7742335797849316,-0.2874348378804671,193.242788671405
1037.01000003858,0.863455681263803,0.17231517774038463,188.576631678112
1037.26991641248,0.8800569266023989,0.15119188565513703,194.691249957255
1037.6714317157,0.23107325913716809,-1.203188625568985,234.024758949613
1037.76778494586,0.5217629006625034,-0.6423586875246218,194.378026066445
1038.01527459703,0.6437802560205519,-0.4634929099036002,191.563433154486
1038.26787977882,0.5655979361920155,0.5760081418466826,192.687918716991
1038.34479815623,0.3691615403434575,0.9011514919912832,193.765162153836
1038.67448365466,0.6954845209106644,-0.39228585547378275,234.984855029177
1038.768612718,0.2647169155407066,-1.1201084853078194,194.08879303781
1039.01477046163,0.3878713793625693,-0.8663698823991832,192.998245159913
1039.26644701884,0.058601323756575764,1.9078331727493485,193.829491422165
1039.76730282934,0.9959048632283467,0.005142319736980874,193.99190454467
104.007170869422,0.4260138626732285,-0.7985203613771221,314.357379077439
104.035428301268,0.7750844174355938,-0.2863212173617582,355.441358306378
104.043548334354,0.7084731626445862,-0.3747219950061455,202.678206283329
104.053942411936,0.47781827440396063,0.7118583814359587,297.898869271597
104.332312673481,0.5371521731727533,0.6187550827110271,53.4662430558968
104.582948625121,0.2104957446669487,-1.2583710147731542,53.6327133821018
104.953926198221,0.23342507272251112,1.1971110690044642,145.595548214653
104.95397665895,0.5766984832803577,0.5596137825140522,14.8733967359503
1040.22247962691,0.34791539160619456,0.9420219073146324,196.089920123704
1040.26186738918,0.13729627022035382,-1.4950890882857548,194.905377289118
1041.01862203284,0.10351833988001305,1.6394526672831176,193.434171108865
1041.0307223631,0.02779324377190918,-2.22498334715207,169.020601871304
1041.69764367735,0.9448374873618409,0.06932392935263737,163.931862131481
1041.81600976678,0.26288858744622545,1.124425738635523,197.076332348071
1042.24561199788,0.2820139368708664,1.0802538714200014,46.9515986167311
1042.36337252466,0.8738649019368381,-0.15906211587957067,164.030441650706
1043.02845031477,0.18839468360063236,-1.322232641963598,167.472454672129
1043.24589060318,0.9841191887592149,0.019942997169016857,46.9673894420945
1043.69448336738,0.16438804831695736,1.3982924305275224,164.388684998384
1044.36033898886,0.004361392124204071,-2.9012323371217716,163.097967164358
1045.02621232862,0.5920482233077023,0.5371891689669963,164.585844999395
1046.02575364194,0.6221352272317862,0.49399751942358366,167.350467993533
1047.02489082893,0.3489353577518489,-0.9400239806003371,172.739529682677
1047.36225934441,0.9984322726899444,0.0019686093490619023,188.069797879454
1048.02430434367,0.10129564236091433,-1.6502100255286833,193.909440886795
1048.52347243817,0.7022346311461235,-0.3831431793246352,191.990856612098
1048.67422364438,0.4590701333313868,0.7425722938335563,193.164987620702
1048.70589473794,0.7126978552413721,0.3690344131195167,192.137055396549
1049.00951958955,0.5066689204928214,0.6658638798568178,193.00936551098
1049.50645455655,0.2656415376305633,-1.1179330767324152,48.2541425526883
1049.51320529788,0.5683271790921156,-0.5719630540033177,192.538882076341
1049.62733162619,0.788680265349191,0.26857367033486107,210.437307251414
1049.68150103113,0.7559550834936379,-0.31144810290507563,232.519902319528
1049.77176979614,0.5376314242769478,-0.6180256211654653,194.081212876633
105.01073731047,0.3194418254484134,0.9994033263601654,327.692616278939
105.01080394931,0.7370029781220866,-0.33653896493237584,21.2206602561732
105.028118908515,0.5401492107904449,-0.6141987419363018,21.2027926680299
105.030624919094,0.6373507789450248,0.4725075643127383,143.292948447317
105.037883411654,0.9206817187570729,0.09976713169884299,215.375779516634
105.037893292495,0.0982901729103421,1.665062483524252,311.121342945396
105.044371342037,0.7952661224403077,0.2600076001926093,203.785814005909
105.064200651926,0.18011923631231821,-1.3475808867213828,52.3665005357512
105.816305561437,0.5658455543595367,-0.5756407499798236,302.879423417539
105.960507546271,0.9439893703131195,0.07039153858593383,14.706071854889
