m.z,p.value,t.score,r.t
100.01036614549,0.9916498872131666,0.01047434923958992,205.088483164068
100.02358302728,0.869730250015312,0.16414344209860998,449.812632890478
100.072547478822,0.8352718744288536,0.20812836319313052,83.9574047749354
100.074904171012,0.06139665171329231,-1.8777633415467383,196.640477871625
100.074924591623,0.8314275742223504,-0.21305904168629228,84.3860119207632
100.076867047666,0.8281244133535719,0.2172998080549516,83.609898193255
100.083396973659,0.5248023067184802,-0.6367154325135749,181.25790260766
100.111269417095,0.14308681737812937,1.468291826822126,222.956891958756
100.508545330491,0.0014344600864675658,-3.2179340599158035,58.4502218441238
100.619861065493,0.7908784285794319,0.26540993801758583,58.0605069682674
100.756644076644,0.040642827537947644,2.0561690198933014,310.976300003947
100.956272991672,0.9569319416070976,0.054049808896843965,169.08094661575
100.956337285149,0.7062619673132793,0.3772448651835119,284.561731278598
100.96656429602,0.13985591342510978,1.4803032104648688,20.443006962443
100.966580038264,0.0037479387700585726,2.92182034103124,171.772125748104
1000.2871226608,0.7011281321210353,0.38417020264535734,60.9388765840282
1001.28815672782,0.7368873966686169,0.33629407059475136,60.9893768954857
1003.79269288606,0.5807790838292954,0.5528562989416803,313.494431730617
1004.29516317874,0.8684729898298931,0.1657421877311503,313.464304782259
1004.79248191585,0.4013732251003086,0.8403807828448459,313.3767858201
1005.68924057875,0.9470967202594391,0.06640939772860575,203.181312970399
1006.69208883533,0.381153973791278,-0.8770809194078076,202.062035176909
1006.76154507249,0.3378146451375088,-0.9600479203932184,307.32780870026
1007.26323971344,0.1405304830664551,1.4777778208048695,306.832266586232
1007.76367392146,0.7752866138906244,-0.2857275971139267,307.293399269097
1008.80485825602,0.15437517746716645,1.4278988240086912,310.651443061258
1009.31615525099,0.0885000697454986,1.7089948706183726,310.647981504869
1009.80772217275,0.1811505246786543,-1.3403775064535648,311.108817773501
101.052415085174,0.9429012310261756,-0.07168471509330172,449.879869191963
101.059300385423,0.933023226372556,-0.08411327749278755,69.8886067380027
101.060680035303,0.4986641746509295,0.6774270314163029,168.302823675031
101.062246470564,0.5514932321474316,-0.5962060584233335,235.390711188463
101.070488792504,0.1776784678724073,1.3511523235331042,236.762887663778
101.070504330701,0.2155286708801657,-1.2411618754593225,272.048388487896
101.07853930409,0.8548077071852307,-0.18314745435746152,83.5793412576075
101.078624118637,0.6051898808194114,-0.5175054568657639,233.41726905111
101.106837621488,0.46752289930321766,0.7274539512557632,374.536838510164
101.553135847786,0.3506156662041773,0.9348732329698102,449.52249054581
101.580653065036,0.7550471327779078,-0.3122806290178292,369.830331339237
1010.31106478031,0.49137173971526993,0.6889860505246097,312.636138956545
1013.65658977258,0.07645072763910864,1.777876375513474,201.89577803784
1014.66058470175,3.3360511278334365e-4,3.630181216789101,201.884085328502
1014.79070336865,0.02807965500200925,2.207024457386041,313.477643117088
1015.28995445035,0.4281311446177227,-0.7934845934781253,313.259177154825
1015.67309986339,0.04632701890031831,2.0007988733427013,202.592865100053
1015.78068752553,0.002388966922665868,3.0634955254897376,313.107959311698
1016.28582821917,0.14654031593307318,-1.4556819988595386,313.199651316206
1016.67646601757,0.1282320710023427,1.52538004102473,202.887536899306
1016.7894717311,0.03160563848488146,2.1596118376150533,308.573203753885
1017.29581379089,0.06142092943788102,1.8775866277867461,308.669580679657
1017.6875953592,0.01027649997077703,2.582927453296319,202.684433104493
1017.79591625281,0.35561609989607645,-0.9251989323898197,308.691995688318
1018.6908402515,0.0074279916633101595,2.695605357989598,202.069464218818
1019.70398580275,0.5477538327043054,0.6018212042699916,201.441040921662
1019.71670191379,0.4615492635368551,0.7372583270324071,306.651979749521
102.044662198985,0.8648037530438251,0.17041047559624958,238.661001718385
102.051157224257,0.29383369426050926,-1.051615609979648,449.523115042383
102.054452649953,0.35719554694928257,0.9221611471130698,279.384466437845
