m.z,r.t,beta,t.score,p.value,conf.low,conf.high,mode
85.02965565,26.35675378,-0.0160286146071574,-0.287939927612938,0.773601999967034,-0.125598290087924,0.0935410608736088,negative
87.00887596,159.3062312,0.048690929125679,0.871408475098077,0.384264616680613,-0.0612913112349726,0.158673169486331,negative
87.00894226,25.97310346,-0.0155943936702512,-0.274892623140875,0.783597904768356,-0.127255438593796,0.0960666512532933,negative
87.9728756,17.91550247,0.000440648995032916,0.00893792942521341,0.992874912195341,-0.0965996537039883,0.0974809516940541,negative
88.0406022,24.71106313,-0.00865765933660838,-0.151378473285453,0.879784264455191,-0.121230247708768,0.103914929035551,negative
89.01479779,282.7259782,0.0601321874634362,1.08490718098079,0.278879628950807,-0.0489642825653121,0.169228657492185,negative
89.02463145,20.39716283,-0.00430861170308876,-0.0962832474972464,0.923363284536353,-0.0923897475528785,0.083772524146701,negative
89.04308593,26.6889785,-0.0656579318120584,-1.16325598070643,0.245698670703739,-0.176756428959103,0.0454405653349862,negative
89.1758168,224.0482627,0.0252225483139302,0.466204810557523,0.641425029715106,-0.081267369481906,0.131712466109767,negative
89.96992678,21.56350716,-0.0173610932762998,-0.343292403952295,0.731631588940813,-0.116903733648209,0.0821815470956096,negative
90.01003861,291.8878538,0.085240182309994,1.52434123938226,0.128532353611131,-0.024827152478539,0.195307517098527,negative
90.01900793,27.27807931,0.0112567404117418,0.203922448950922,0.838559637009967,-0.0973968026525205,0.119910283476004,negative
90.02799268,24.13866101,-0.0192369388363773,-0.443798809347607,0.657524798029949,-0.104556008485043,0.0660821308122883,negative
90.9360066,76.44666139,-0.0135446813965409,-0.257726987708843,0.796803610842287,-0.116988650461019,0.0898992876679372,negative
91.02220762,243.9363387,-0.0260340946673586,-0.477403825057191,0.633440494360833,-0.133371938005782,0.0813037486710644,negative
92.03466914,27.15176007,-0.0636533898055084,-1.17504535138027,0.240957345247589,-0.170279407062127,0.0429726274511106,negative
92.9281764,23.40584596,0.00228337166598938,0.0420891433880448,0.96645710601674,-0.104499796141578,0.109066539473557,negative
93.00963565,80.35810083,0.00411066822917099,0.0731383307040235,0.941747342927486,-0.106516975458414,0.114738311916756,negative
93.00970517,288.3918571,0.0513678168664448,0.964903074633284,0.335411384010726,-0.0534182882507892,0.156153921983679,negative
93.03476237,25.87203754,-0.00835025345172977,-0.157064025109639,0.87530559950082,-0.112995429828595,0.0962949229251359,negative
93.04610125,277.0523737,0.000614544275962852,0.011657449383262,0.990707067776544,-0.103149267958678,0.104378356510604,negative
94.0049392,287.2349735,0.0582324677581826,1.11531874688786,0.26565341161229,-0.0445366131331829,0.161001548649548,negative
94.03007567,274.1657562,0.0350319601095261,0.662781586397898,0.508006102173014,-0.069005629840334,0.139069550059386,negative
94.04136165,280.9075166,0.0100736098947381,0.201300903477753,0.840606890056702,-0.0884262661979618,0.108573485987438,negative
94.11320513,255.8962829,0.0784076438044997,1.42444165624159,0.15541269446843,-0.0299376414336697,0.186752929042669,negative
94.92524537,19.58820895,0.00905064403348893,0.166950024623088,0.867527761043851,-0.0976554631581841,0.115756751225162,negative
