Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
170.0573416,C00407,M+K[1+],282.7711489,3.48667700222904e-05,EC00049
168.0413648,C00408,M+K[1+],97.22648385,0.000411666770020247,EC000139
168.0418023,C00408,M+K[1+],282.8531748,2.58332299836184e-05,EC000140
297.2227099,C00410,M-H2O+H[1+],263.0621628,0.0014334332299768,EC000141
149.0606732,C00415,M(C13)+3H[3+],157.2643033,0.000563399896662986,EC000142
176.0274548,C00417,M(C13)+H[1+],25.62378385,0.000378333229974714,EC000143
99.00654479,C00417,M+H+Na[2+],35.80273031,6.83232300104919e-05,EC000143
112.9995042,C00424,M+K[1+],287.6738191,7.22667699903923e-05,EC00064
112.9995288,C00424,M+K[1+],27.97819032,4.76667700013422e-05,EC00065
176.0274548,C00425,M(C13)+H[1+],25.62378385,0.000344333229975291,EC000143
99.00654479,C00425,M+H+Na[2+],35.80273031,5.13232300107802e-05,EC000143
309.2436285,C00427,M-CO2+H[1+],225.4041712,0.00115203322997104,EC000144
325.2388916,C00427,M-CO+H[1+],273.187568,0.00161513322996143,EC000145
335.2213433,C00427,M-H2O+H[1+],262.0191208,0.000333166770019488,EC000145
371.2439598,C00427,M+H2O+H[1+],216.5191141,0.00108333322998533,EC000144
133.0601844,C00429,M+H2O+H[1+],77.78139157,0.000592066770025212,EC000146
133.0602414,C00429,M+H2O+H[1+],276.9570177,0.000535066770027015,EC000147
173.0093012,C00429,M+NaCl[1+],21.64415341,0.000524733230008678,EC000148
156.0410041,C00431,M+K[1+],285.4317871,0.000772366769979271,EC00073
156.0412783,C00431,M+K[1+],96.48941049,0.000498166770000807,EC00074
233.0666574,C00437,M+NaCl[1+],137.235386,0.000380933229990887,EC000149
131.0446077,C00438,M-HCOOH+H[1+],159.5858786,0.000568766769987405,EC000150
133.0601844,C00438,M-CO2+H[1+],77.78139157,0.000592066769996791,EC000151
133.0602414,C00438,M-CO2+H[1+],276.9570177,0.000535066769998593,EC000152
149.0550239,C00438,M-CO+H[1+],267.6902093,0.000552566769982832,EC000152
149.0550749,C00438,M-CO+H[1+],27.38503058,0.000501566769997908,EC000153
235.0086202,C00438,M+NaCl[1+],25.97421901,0.000556266769990543,EC000153
147.0757762,C00439,M-CO+H[1+],281.8651815,0.000600266769993141,EC000154
156.0051174,C00441,M+K[1+],285.9079915,0.000259066770013305,EC000155
166.0260059,C00450,M+K[1+],284.0696898,7.0566770006053e-05,EC000156
353.0734073,C00455,M+H2O+H[1+],27.39763783,0.0010691667700371,EC000157
305.2489774,C00473,M+H2O+H[1+],283.2590045,0.00140093323000201,EC000158
172.0711338,C00475,M-C3H4O2+H[1+],277.9901954,0.000542666769973721,EC000159
97.00463549,C00479,M+K[1+],287.462787,4.09767699949271e-05,EC00076
176.0467096,C00483,M+K[1+],282.9718041,0.000166866770001661,EC000160
247.0823127,C00487,M+HCOOK[1+],153.6324227,0.000736233229986283,EC000161
247.0826639,C00487,M+HCOOK[1+],15.89046813,0.00108743322999771,EC000162
223.0200584,C00491,M-H2O+H[1+],47.68291222,0.000418066769981351,EC000163
263.0125846,C00491,M+Na[1+],42.00279446,0.000491866770005345,EC000163
278.9866729,C00491,M+K[1+],43.36546697,9.64332299986381e-05,EC000163
159.0506754,C00499,M-H2O+H[1+],284.0235445,0.00060106677000249,EC000164
583.256138,C00500,M+H[1+],64.47419434,0.00106153322997216,EC000165
584.259444,C00500,M(C13)+H[1+],61.56518142,0.000967533229982109,EC000165
605.238202,C00500,M+Na[1+],60.09667474,0.00112553323003795,EC000165
95.07026019,C00503,M-CO+H[1+],296.2765533,8.37232300057167e-05,EC000166
219.0464261,C00508,M+HCOONa[1+],19.41661893,0.00105036676998793,EC00048
291.2332987,C00523,M+H[1+],266.3479436,0.0014222332299596,EC000167
309.2436285,C00523,M+H2O+H[1+],225.4041712,0.00115203322997104,EC000168
359.22089,C00523,M+HCOONa[1+],254.8539684,0.00161353322999958,EC000167
375.1946736,C00523,M+HCOOK[1+],254.416325,0.00149713322997513,EC000167
187.1086221,C00534,M+H2O+H[1+],154.3360809,0.000845633229971554,EC000169
289.2173662,C00535,M+H[1+],255.1220002,0.00118973322997817,EC000170
665.2918681,C00541,M+2H[2+],203.102894,0.00244163322997792,EC000171
112.0406019,C00542,M+2H[2+],281.4769964,0.000374566769991702,EC000172
112.0406753,C00542,M+2H[2+],20.42112327,0.000301166769986594,EC000173
123.0314267,C00542,M+H+Na[2+],288.7318904,0.000549766769992743,EC000172
223.0739547,C00542,M+H[1+],281.3053899,0.000721766769999022,EC000172
225.0697187,C00542,M(S34)+H[1+],21.56313308,0.000757766769993395,EC000173
168.0418023,C00544,M[1+],282.8531748,0.000497700000011037,EC000174
134.0599281,C00547,M-H4O2+H[1+],287.9088615,4.83667700166279e-05,EC000108
126.030977,C00555,M+K[1+],132.1535959,0.000199466769998935,EC000175
126.0311569,C00555,M+K[1+],284.8843507,1.95667699927071e-05,EC000176
208.1191154,C00559,M-CO2+H[1+],52.76951352,0.000161066770004936,EC000177
235.0822448,C00559,M-NH3+H[1+],146.005152,0.000331666769994854,EC000178
105.0461551,C00579,M(C13)+2H[2+],273.8399847,0.000421366769998599,EC000179
210.0787391,C00579,M(S34)+H[1+],280.7806791,0.00046263323000062,EC000179
226.0929877,C00579,M+H2O+H[1+],282.6932029,8.87667700055772e-05,EC000179
115.0149718,C00583,M+K[1+],109.1933974,0.000204666770002859,EC000180
115.0151136,C00583,M+K[1+],283.6856288,6.28667699942298e-05,EC000181
95.07026019,C00583,M+H2O+H[1+],296.2765533,1.6276769997603e-05,EC000181
309.2436285,C00584,M-CO2+H[1+],225.4041712,0.00115203322997104,EC000144
325.2388916,C00584,M-CO+H[1+],273.187568,0.00161513322996143,EC000145
335.2213433,C00584,M-H2O+H[1+],262.0191208,0.000333166770019488,EC000145
371.2439598,C00584,M+H2O+H[1+],216.5191141,0.00108333322998533,EC000144
104.035467,C00588,M+H+Na[2+],23.15802017,0.000240533229998618,EC000182
149.0606732,C00588,M-H4O2+H[1+],157.2643033,0.000696733229972324,EC000183
180.0777495,C00590,M[1+],91.08835621,0.000850499999984322,EC000184
180.0780047,C00590,M[1+],272.9199612,0.00059529999998631,EC000185
203.0676042,C00590,M+Na[1+],21.08921149,0.000272266769997032,EC000186
143.046136,C00601,M+Na[1+],88.663525,0.000640466770022385,EC000187
117.0296125,C00603,M-H2O+H[1+],285.792039,0.000136033229992449,EC000188
135.0395782,C00603,M+H[1+],280.1973672,0.000498266770023292,EC000188
129.0559078,C00611,M(C13)+3H[3+],23.79155786,3.53334366707259e-05,EC000189
263.0386277,C00618,M+HCOONa[1+],21.73723238,0.00125123322999343,EC00075
279.012075,C00618,M+HCOOK[1+],20.39195925,0.000798533229954046,EC00075
291.2332987,C00619,M+H2O+H[1+],266.3479436,0.0014222332299596,EC000190
